cod_sed;secretaria;codigo_institucion;nombre_institucion;licencia;fecha_licencia;cod_dpto;departamento;cod_mpio;municipio;certificado_calidad;numero_certificacion;norma;entidad_emisora;estado_certificacion;año_corte;mes_corte
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;2924;EDUCATIVA BLENDEX-CENTRO DE IDIOMAS;3991;05/16/2006 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;SI;FT-CER450119;NTC 5555;ICONTEC;RENOVADA;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;1003;INSTITUTO DE PROGRAMACION Y SISTEMAS DEL NORTE SAS. INPROSISTEMAS DEL NORTE SAS;002916;12/30/2008 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;FT-CER169971;NTC 5555;ICONTEC;VENCIDA;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;3659;CENTRO DE CAPACITACION  DON BOSCO;4143.2.21.5605;07/10/2009 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;SI;FT-CER203814;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
7609;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO;8007;"ASOCIACION EMISORAS EN RED DE ANTIOQUIA ""ASENRED""";009;01/12/2016 12:00:00 AM;5;ANTIOQUIA;5615;RIONEGRO;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4450;FUNDACION UNIVERSIDAD CENTRAL;15818;10/31/2078 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;1769;ESCUELA DE SALUD TERESA DE CALCUTA;19;06/29/2006 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
3826;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO;1819;INSTITUTO TÉCNICO SIBUNDOY INTECS SIBUNDOY;2010;06/12/2012 12:00:00 AM;86;PUTUMAYO;86749;SIBUNDOY;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;7664;ESCUELA DE MÚSICA MODERNA, ARTE Y TECNOLOGÍA EMMAT;12-0524;12/28/2012 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8923;SEMINARIO BÍBLICO EL SECRETO VILLAVICENCIO;1766;06/19/2018 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3824;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA;6842;MONTEBLANCO;1868;07/19/2012 12:00:00 AM;81;ARAUCA;81001;ARAUCA;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;8927;GRI COMPANY;1765;06/19/2018 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3760;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO;5596;CORPORACION UNIVERSITARIA MINUTO DE DIOS;1634;07/17/2002 12:00:00 AM;5;ANTIOQUIA;5088;BELLO;NO;FT-CER502193;NTC 5555;ICONTEC;VENCIDA;2020;11
7609;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO;9062;ESCUELA SUPERIOR TECNOLÓGICA DE ARTES DEBORA ARANGO;1592;07/10/2003 12:00:00 AM;5;ANTIOQUIA;5615;RIONEGRO;NO;;;;;2020;11
3780;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VALLEDUPAR;4181;COLEGIO SAN JUAN BOSCO;00753;11/25/2009 12:00:00 AM;20;CESAR;20001;VALLEDUPAR;NO;;;;;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;8663;UNIVERSIDAD DE IBAGUE;4234;08/11/2016 12:00:00 AM;73;TOLIMA;73168;CHAPARRAL;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;7435;CORPORACION UNIVERSITARIA EMPRESARIAL DE SALAMANCA;3062 - PERSONERI JURIDICA;12/02/2099 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3788;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE SOACHA;6381;INSTITUTO TRIANGULO;001754;10/24/2001 12:00:00 AM;25;CUNDINAMARCA;25754;SOACHA;NO;;;;;2020;11
7609;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE RIONEGRO;9112;CEDENORTE INSTITUCIÓN TECNICA  SECCIONAL RIONEGRO S.A.S.;045;01/10/2019 12:00:00 AM;5;ANTIOQUIA;5615;RIONEGRO;NO;;;;;2020;11
3770;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE TUNJA;2119;"ACADEMIA  DE BELLEZA BOYACENSE ""ANA MARIA""";0243;05/29/2009 12:00:00 AM;15;BOYACÁ;15001;TUNJA;NO;;;;;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;4201;INSTITUTO DE FORMACIÓN TÉCNICA INFORTEC;12228;09/13/2006 12:00:00 AM;68;SANTANDER;68679;SAN GIL;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;6908;ACADEMIA FREDERICK FLORECK;1145;11/20/2013 12:00:00 AM;23;CÓRDOBA;23855;VALENCIA;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;6336;"INSTITUTO DE ENSEÑANZA Y CAPACITACIÓN DE LA COSTA ""IDECO""";698;12/22/2011 12:00:00 AM;23;CÓRDOBA;23068;AYAPEL;NO;;;;;2020;11
3793;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MAICAO;8140;Centro Tecnico yTecnologico del Caribe CETECAR;1450;11/12/2015 12:00:00 AM;44;LA GUAJIRA;44430;MAICAO;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;7719;INSTITUTO TECNICO SIGLO XXI;4037;12/02/2014 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;5864;INSTITUTO DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO - EDUSISTEMAS.;0414;03/16/2006 12:00:00 AM;19;CAUCA;19807;TIMBÍO;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;779;ESCUELA DE COSMETOLOGIA ESTETICA Y SALUD MARIA EUGENIA BALLESTAS;001010;11/05/2098 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;4849;INSTITUTO CAPACITACION 2000 SEDE SANTA LUCIA;180196;11/17/2010 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;2555;CENTRO COLOMBO AMERICANO;439;06/27/2097 12:00:00 AM;66;RISARALDA;66001;PEREIRA;SI;CO19.02372;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;8084;CENTRO DE FORMACIÓN TÉCNICA GENTE UNIDA;001274;02/11/2016 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;SI;FT-CER781349;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;182;INSTITUTO BRITANICO;5305;07/24/2097 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;FT 008-1;NTC 5555;ICONTEC;VENCIDA;2020;11
3808;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SANTANDER;4330;INSTITUTO CRISTIANO DE PROMOCIÓN CAMPESINA - ICPROC;18300;12/29/2009 12:00:00 AM;68;SANTANDER;68689;SAN VICENTE DE CHUCURÍ;NO;;;;;2020;11
3794;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL MAGDALENA;7142;CORPORACION EDUCATIVA PARA EL TRABAJO EDUCAR;102;02/18/2014 12:00:00 AM;47;MAGDALENA;47170;CHIBOLO;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;733;INSTITUTO TECNICO DE ADMINISTRACION Y SALUD  INCATEC;000087;02/23/2099 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;SI;FT-CER272647;NTC 5555;ICONTEC;RENOVADA;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;7405;INSTITUTO LATINO;8676;12/09/2097 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3804;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ARMENIA;3028;ESTETICA AVANZADA MED & EST INSTITUTO DE ENSEÑANZA;1542;08/01/2006 12:00:00 AM;63;QUINDÍO;63001;ARMENIA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6870;FUNDACION EDUCATIVA PARA EL DESARROLLO INTEGRAL  FEDI;07-0690;10/18/2013 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3826;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL PUTUMAYO;4946;CENTRO EDUCATIVO TECHNICAL PETROLEUM PUTUMAYO;2356;06/15/2016 12:00:00 AM;86;PUTUMAYO;86001;MOCOA;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;9202;INSTITUTO DE METODOS Y ADIESTRAMIENTO COLOMBIANO (IMACO);3557;07/18/2018 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;7355;INSTITUTO INTERNATIONAL SCHOOL OF ENGLISH;000650;04/09/2008 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;SI;FT-CER723462;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;1535;INSTITUTO DE CAPACITACION HIGH SISTEM TRAINING;2361;12/21/2009 12:00:00 AM;52;NARIÑO;52001;PASTO;NO;;;;;2020;11
3787;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE GIRARDOT;5543;FUNDACIÓN COLOMBO AMERICANO GIRARDOT;421;08/23/2011 12:00:00 AM;25;CUNDINAMARCA;25307;GIRARDOT;SI;FT-CER444806;NTC 5555;ICONTEC;RENOVADA;2020;11
3771;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE DUITAMA;3909;CENTRO DE FORMACION TECNICA LABORAL DE DUITAMA COTEL;487;05/17/2011 12:00:00 AM;15;BOYACÁ;15238;DUITAMA;NO;SG-2015001209 H1;NTC 5555;COTECNA;VENCIDA;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;3875;FUNDACION SERVICIO JUVENIL -PROGRAMA BOSCONIA;007195;09/03/2009 12:00:00 AM;25;CUNDINAMARCA;25486;NEMOCÓN;NO;;;;;2020;11
3762;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ;4903;INSTITUCIÓN TÉCNICA FORMAMOS;13541;02/16/2015 12:00:00 AM;5;ANTIOQUIA;5360;ITAGUI;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9423;ESCUELA DE LA COOPERACIÓN PARA LA SOLIDARIDAD SER COOPERATIVO;201950093673;10/29/2019 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3789;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CHOCÓ;7421;CENTRO DE ESTUDIOS LEWIN CENTER;0229;02/03/2015 12:00:00 AM;27;CHOCO;27250;EL LITORAL DEL SAN JUAN;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;3973;INTRO-PROGRESS SYSTEM PLUS LIMITADA;1506;07/29/2099 12:00:00 AM;19;CAUCA;19698;SANTANDER DE QUILICHAO;NO;FT-CER489861;NTC 5555;ICONTEC;VENCIDA;2020;11
3768;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MAGANGUÉ;8259;CORPORACION INSTITUTO DE SISTEMAS COMPUSERV;0487;03/03/2011 12:00:00 AM;13;BOLÍVAR;13430;MAGANGUÉ;NO;;;;;2020;11
3769;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL BOYACÁ;3988;INSTITUTO DE ESTUDIOS TECNICOS VALLE DE TENZA INDETEC;00591;03/17/2009 12:00:00 AM;15;BOYACÁ;15322;GUATEQUE;NO;;;;;2020;11
4815;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE JAMUNDÍ;7106;"INSTITUTO TÉCNICO DE CIENCIAS DE LA SALUD SANTA CECILIA ""INTECS""";36-49-0140;03/08/2013 12:00:00 AM;76;VALLE DEL CAUCA;76364;JAMUNDÍ;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;5166;EDUDESARROLLO INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO;5302;11/22/2006 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;7981;INSTITUTO CULTURAL ALEXANDER VON HUMBOLDT;012990;10/26/2015 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3777;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CAUCA;8216;INSTITUTO DE FORMACIÓN LABORAL EMPRENDER CAUCA - IFEC BOLIVAR;04404;07/12/2016 12:00:00 AM;19;CAUCA;19100;BOLÍVAR;NO;;;;;2020;11
3801;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL NORTE DE SANTANDER;8444;CORPORACIÓN EDUCATIVA COMPUHELP;0488;02/24/2017 12:00:00 AM;54;NORTE DE SANTANDER;54405;LOS PATIOS;NO;;;;;2020;11
3791;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE NEIVA;845;FUNDACION SANTA PAULA ESCUELA DE FORMACIÒN TÈCNICA E.F.T;1182  LICENCIA DE FUNCIONAMIENTO;09/10/2009 12:00:00 AM;41;HUILA;41001;NEIVA;NO;;;;;2020;11
3774;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES;3644;UNIVERSIDAD AUTONOMA DE MANIZALES;PERSONERIAJURIDICA1549;02/25/2081 12:00:00 AM;17;CALDAS;17001;MANIZALES;NO;;;;;2020;11
4910;SECRETARÍA DE EDUCACIÓN DISTRITO CARTAGENA;2424;CORPORACION CENTRO CULTURAL COLOMBO AMERICANO;0005;01/07/2009 12:00:00 AM;13;BOLÍVAR;13001;CARTAGENA;NO;FT-CER323359;NTC 5555;ICONTEC;VENCIDA;2020;11
3815;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL TOLIMA;2446;"CORPORACION DE ESTUDIOS Y CAPACITACION TECNICA ""CECTE""";0334;03/01/2010 12:00:00 AM;73;TOLIMA;73319;GUAMO;NO;;;;;2020;11
3774;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MANIZALES;1283;CENTRO DE SISTEMAS DE ANTIOQUIA - CENSA S.A.S.;027;01/15/2009 12:00:00 AM;17;CALDAS;17001;MANIZALES;SI;FT 024-1;NTC 5555;ICONTEC;RENOVADA;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;2912;CENTRO EDUCATIVO DE COMPUTO EMPRESARIAL CINDECOMPUTO;11372;12/15/2009 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;164;CENTRO DE CAPACITACIÓN LABORAL MIQUELINA;04-0016;01/28/2010 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3818;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CALI;2698;INSTITUTO DE ESTETICA EUROPEA METODO CEM S.A.S -  I`ESTHETIC S.A.S;4143.0.21.0017;01/04/2011 12:00:00 AM;76;VALLE DEL CAUCA;76001;CALI;NO;;;;;2020;11
3824;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL ARAUCA;6713;"CORPORACIÓN TÉCNICA DEL PETROLEO ""CORPETROL""";0171;01/30/2009 12:00:00 AM;81;ARAUCA;81001;ARAUCA;NO;;;;;2020;11
4546;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;4352;INSTITUTO DE ESTUDIOS TECNICOS LABORALES - INSETEC;0734;09/07/2011 12:00:00 AM;52;NARIÑO;52356;IPIALES;SI;FT-CER759835;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
4460;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE URIBIA;7627;"CORPORACIÓN TÉCNICA INTEGRAL TRIUNFA ""CORTRIUNFA""";RESOLUCIÓN No. 548;05/15/2014 12:00:00 AM;44;LA GUAJIRA;44847;URIBIA;NO;;;;;2020;11
3803;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL QUINDÍO;1625;ACADEMIA DE BELLEZA INTEGRAL KARENS;00000143;03/31/2009 12:00:00 AM;63;QUINDÍO;63594;QUIMBAYA;NO;;;;;2020;11
3762;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE ITAGÜÍ;9506;POLITÉCNICO DE SURAMERICA;3981;02/04/2020 12:00:00 AM;5;ANTIOQUIA;5360;ITAGUI;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;4428;ESCUELA DE FORMACION BOMBERIL;0625;03/11/2008 12:00:00 AM;76;VALLE DEL CAUCA;76400;LA UNIÓN;NO;;;;;2020;11
3781;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CÓRDOBA;8413;CORPORACION EDUCATIVA DE CORDOBA;1984;08/16/2016 12:00:00 AM;23;CÓRDOBA;23807;TIERRALTA;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6966;INSTITUCION EDUCATIVA PARA EL TRABAJO Y DESARROLLO HUMANO HOMI;14-001;01/02/2014 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3735;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CUNDINAMARCA;3919;INSTITUTO DE EDUCACION INTEGRAL SAN SEBASTIAN;10033;11/21/2007 12:00:00 AM;25;CUNDINAMARCA;25035;ANAPOIMA;NO;;;;;2020;11
10850;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FACATATIVÁ;9640;GEORGIA TECH INTERNATIONAL CORPORATION GTIC;0954;11/04/2020 12:00:00 AM;25;CUNDINAMARCA;25269;FACATATIVÁ;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;9110;CEDE NORTE;00047;01/14/2019 12:00:00 AM;76;VALLE DEL CAUCA;76400;LA UNIÓN;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;6998;ACADEMIA INGLES PARA TODOS;0399;01/20/2015 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;SI;FT-CER283943;NTC 5555;ICONTEC;RENOVADA;2020;11
3810;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;9228;"INSTITUTO DE FORMACIÓN TÉCNICA DE SANTANDER, ""CORPROTES""";2248;12/27/2018 12:00:00 AM;68;SANTANDER;68081;BARRANCABERMEJA;NO;;;;;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;7436;CENTRO ACADEMICO COLOMBIANO CAC - EUROCENTRES;07619;10/21/2014 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;SI;CO19.01881;NTC 5555;BUREAU VERITAS;PRIMERA VEZ;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;1701;INSTITUTO DE IDIOMAS COLOMBIA S.A. BERLITZ;000181;03/12/2098 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;FT-CER453471;NTC 5555;ICONTEC;VENCIDA;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;3198;CORPORACIÓN UNISYSTEM DE COLOMBIA;0202;04/19/2099 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;FT-CER676502;NTC 5555;ICONTEC;SUSPENDIDA;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;8879;UNIVERSIDAD ECCI;2683;03/28/2085 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3796;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL META;8217;INSTITUCION DE EDUCACION PARA EL TRABAJO Y EL DESARROLLO HUMANO WILLIAM SHAKESPEARE SCHOOL;3011-1;06/15/2016 12:00:00 AM;50;META;50226;CUMARAL;NO;;;;;2020;11
3760;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BELLO;6979;INSTITUCIÓN TÉCNICA UNIDOS POR ANTIOQUIA DE BELLO;20132998;11/22/2013 12:00:00 AM;5;ANTIOQUIA;5088;BELLO;SI;IC&T-5555-65-298-04/19;NTC 5555;INTERNATIONAL CERTIFICATION & TRAINING S.A.;RENOVADA;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;2531;ESCUELA TÉCNICA DE BELLEZA INTEGRAL MALFER;1437;08/31/2006 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3797;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE VILLAVICENCIO;9183;CORPORACIÓN LEXCOM COLOMBIA;735;03/06/2019 12:00:00 AM;50;META;50001;VILLAVICENCIO;NO;;;;;2020;11
3778;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE POPAYÁN;8615;ACADEMIA MUSICAL ENSAMBLE;20171700022174;03/13/2017 12:00:00 AM;19;CAUCA;19001;POPAYÁN;NO;;;;;2020;11
4546;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE IPIALES;4350;INSTITUTO TÉCNICO INSECOL S.A.S;01155;08/13/2018 12:00:00 AM;52;NARIÑO;52356;IPIALES;SI;FT-CER741363;NTC 5555;ICONTEC;PRIMERA VEZ;2020;11
4909;SECRETARÍA DE EDUCACIÓN DISTRITO BARRANQUILLA;762;FUNDACION PARA LA CAPACITACION PROFESIONAL FUNCAP;001593;11/29/2099 12:00:00 AM;8;ATLÁNTICO;8001;BARRANQUILLA;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;4907;INSTITUTO SUPERIOR DE ARTES CULINARIAS - INSARC;10263;11/06/2009 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;1062;ESCUELA SUPERIOR DE BELLEZA;1551;05/03/2006 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3802;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE CÚCUTA;9265;"CENTRO DE FORMACION  EMPRESARIAL  PRONORTE LTDA ""CEMPRONORTE""";2454;09/18/2018 12:00:00 AM;54;NORTE DE SANTANDER;54001;CÚCUTA;NO;;;;;2020;11
3759;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE MEDELLÍN;9352;CENTRO DE INGLÉS DE LA COMUNICACIÓN FÁCIL;201950085594;10/02/2019 12:00:00 AM;5;ANTIOQUIA;5001;MEDELLÍN;NO;;;;;2020;11
3822;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PALMIRA;3307;INSTITUTO TÉCNICO ESCUELA AMERICANA DE NEGOCIOS;1151.13.3-3151;11/30/2011 12:00:00 AM;76;VALLE DEL CAUCA;76520;PALMIRA;NO;;;;;2020;11
3776;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE FLORENCIA;6161;Politécnico Nacional de Artes y Oficios PONAO;0067;01/31/2018 12:00:00 AM;18;CAQUETÁ;18001;FLORENCIA;NO;;;;;2020;11
3799;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PASTO;3166;FUNDACIÓN DE SERVICIOS EDUCATIVOS EMSSANAR - CETEM;0905;05/12/2009 12:00:00 AM;52;NARIÑO;52001;PASTO;SI;FT-CER505271;NTC 5555;ICONTEC;RENOVADA;2020;11
4436;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PITALITO;4493;ESCUELA DE SALUD SAN PEDRO CLAVER;346;09/13/2011 12:00:00 AM;41;HUILA;41551;PITALITO;NO;;;;;2020;11
3766;SECRETARÍA DE EDUCACIÓN DISTRITO BOGOTÁ;6176;INSTITUTO BIBLICO Y MINISTERIAL BETHESDA;1977;06/05/2008 12:00:00 AM;11;BOGOTÁ D.C.;11001;BOGOTÁ;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;8751;INSTITUTO GLOBAL TECHNICAL STUDY CORPORATION;0196;01/28/2013 12:00:00 AM;76;VALLE DEL CAUCA;76863;VERSALLES;NO;;;;;2020;11
3817;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL VALLE;5281;ESCUELA TECNICA DE COLOMBIA GP;1033;05/10/2011 12:00:00 AM;76;VALLE DEL CAUCA;76400;LA UNIÓN;NO;;;;;2020;11
3813;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL SUCRE;9153;CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS;10345;08/01/2090 12:00:00 AM;70;SUCRE;70265;GUARANDA;NO;;;;;2020;11
3806;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE PEREIRA;9340;"INSTITUTO TECNICO LABORAL DEL SUROCCIDENTE DE PEREIRA ""INTELSOP""";11733;12/07/2018 12:00:00 AM;66;RISARALDA;66001;PEREIRA;NO;;;;;2020;11
3773;SECRETARÍA DE EDUCACIÓN DEPARTAMENTAL CALDAS;2094;"CENTRO DE EDUCACIÓN FUNDACIÓN EDUCATIVA DE COLOMBIA ""FUNDECOL""";0956-6;02/20/2019 12:00:00 AM;17;CALDAS;17380;LA DORADA;NO;;;;;2020;11
3810;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BARRANCABERMEJA;5899;"INSTITUTO   NACIONAL  DEL  PETROLEO ""INAP""";0253;02/16/2012 12:00:00 AM;68;SANTANDER;68081;BARRANCABERMEJA;NO;;;;;2020;11
3819;SECRETARÍA DE EDUCACIÓN MUNICIPAL DE BUENAVENTURA;9563;"CENTRO DE ENTRENAMIENTO PARA EL TRABAJO SEGURO EN ALTURA - ""CDETSA""S.A.S";131;02/26/2020 12:00:00 AM;76;VALLE DEL CAUCA;76109;BUENAVENTURA;NO;;;;;2020;11
